make,mileage,price,body_type,drivetrain,transmission,fuel_type,passengers,is_private,car_age
HONDA,96000.0,9.305195902988862,SUV,AWD,Automatic,Gas,5.0,0,12
CHEVROLET,124000.0,10.43396873396056,REGULAR CAB,AWD,Automatic,Gas,5.0,0,5
MITSUBISHI,33723.0,9.851931065621724,SEDAN,AWD,Automatic,Gas,5.0,0,5
CHEVROLET,73958.0,9.735068900911164,SEDAN,FWD,Automatic,Gas,5.0,0,6
HONDA,81986.0,9.385133662349348,SEDAN,FWD,Automatic,Gas,5.0,0,7
LINCOLN,145000.0,8.411832675758411,SUV,AWD,Automatic,Gas,5.0,1,19
HYUNDAI,16467.0,9.99857043378282,SUV,AWD,Automatic,Gas,5.0,0,3
BMW,44291.0,10.290618953955788,SUV,AWD,Automatic,Gas,5.0,0,4
NISSAN,90435.0,9.230142999272362,SEDAN,FWD,Automatic,Gas,5.0,1,7
HYUNDAI,185149.0,8.699348067653093,SEDAN,FWD,Automatic,Gas,5.0,1,11
HYUNDAI,42055.0,9.304650051446924,SEDAN,FWD,Automatic,Gas,5.0,0,6
HONDA,3660.0,10.594131602877956,SUV,AWD,CVT,Gas,5.0,0,2
JEEP,79540.0,10.23995978915734,COUPE,AWD,Automatic,Gas,4.0,1,6
KIA,3526.0,9.85166780380633,HATCHBACK,FWD,CVT,Gas,5.0,0,2
HYUNDAI,125000.0,9.392661928770137,COUPE,RWD,Manual,Gas,4.0,1,11
HYUNDAI,30767.0,10.188628900078156,SUV,AWD,Automatic,Regular Unleaded,5.0,0,3
MAZDA,57326.0,9.952182474074888,SUV,AWD,Automatic,Gas,5.0,0,5
MAZDA,19711.0,10.360754159207556,SUV,AWD,Automatic,Regular Unleaded,5.0,0,2
BMW,126434.0,9.997888227957612,SEDAN,AWD,Automatic,Gas,5.0,0,10
BMW,17990.0,10.31519977340476,SUV,AWD,Automatic,Gas,5.0,0,5
NISSAN,77571.0,9.546741177474823,SEDAN,FWD,CVT,Gas,5.0,0,5
FORD,119800.0,8.389359819906353,SEDAN,FWD,Automatic,Gas,5.0,1,16
DODGE,195000.0,8.242756345714477,MINIVAN,FWD,Automatic,E85- Gas(Flex Fuel),7.0,1,13
HONDA,13044.0,10.558153746277792,MINIVAN,FWD,Automatic,Gas,7.0,0,2
LEXUS,55759.0,10.643041105910228,SUV,AWD,Automatic,Gas,5.0,0,5
LINCOLN,30900.0,10.532096211958502,SUV,AWD,Automatic,Premium Unleaded,5.0,0,3
VOLVO,16954.0,11.033081578812968,SUV,AWD,Automatic,Gas,5.0,0,2
VOLKSWAGEN,34993.0,10.308919326755392,SUV,AWD,Automatic,Gas,7.0,0,4
BMW,94352.0,10.512926984022588,SEDAN,AWD,Automatic,Premium Unleaded,4.0,0,7
HONDA,76884.0,10.153779235769347,SUV,AWD,CVT,Gas,5.0,0,5
DODGE,64037.0,10.37311611145178,MINIVAN,FWD,Automatic,Gas,7.0,0,2
MERCEDES-BENZ,37000.0,10.992049505350735,SEDAN,AWD,Automatic,Premium Unleaded,5.0,0,5
CHEVROLET,53000.0,10.51596683002862,CONVERTIBLE,RWD,Manual,Gas,4.0,1,15
FORD,114981.0,9.615005159913578,SEDAN,AWD,Automatic,Gas,5.0,0,9
VOLKSWAGEN,84148.0,9.680031452383618,SEDAN,FWD,Manual,Gas,5.0,0,5
MAZDA,49093.0,9.680031452383618,SUV,FWD,Automatic,Gas,5.0,0,5
MAZDA,222654.0,7.989560449333865,HATCHBACK,FWD,Manual,Gas,5.0,0,15
TESLA,12500.0,11.192720200812888,SEDAN,AWD,Automatic,Electric,5.0,1,2
HONDA,53096.0,9.928667851066429,SEDAN,FWD,Automatic,Gas,5.0,0,5
BMW,100500.0,9.710388122570295,SEDAN,AWD,Automatic,Gas,5.0,0,8
HONDA,124000.0,9.51044496442652,SEDAN,FWD,Automatic,Gas,5.0,0,3
NISSAN,141000.0,8.556413904569519,SUV,AWD,Automatic,Gas,5.0,1,12
TOYOTA,58268.0,9.546455401949554,SEDAN,FWD,CVT,Gas,5.0,0,5
SUBARU,39966.0,10.199137794637084,SEDAN,AWD,Manual,Gas,5.0,0,4
NISSAN,71625.0,9.267759862843668,HATCHBACK,FWD,CVT,Gas,5.0,0,4
BMW,187000.0,9.332558004700433,SUV,AWD,Automatic,Gas,5.0,1,11
MINI,68577.0,9.735068900911164,HATCHBACK,FWD,Manual,Gas,5.0,1,6
NISSAN,95000.0,8.160518247477505,SEDAN,FWD,CVT,Gas,5.0,0,9
HONDA,168000.0,9.457200449907708,MINIVAN,FWD,Automatic,Gas,7.0,1,9
FORD,170000.0,8.921991410536698,SUV,AWD,Automatic,Gas,5.0,0,12
JEEP,10.0,10.977892527503975,SUV,AWD,Automatic,Gas,5.0,0,1
CHEVROLET,29005.0,9.680281499268713,SEDAN,FWD,Automatic,Diesel,5.0,0,5
LEXUS,87916.0,10.274637230229173,SUV,AWD,Automatic,Premium Unleaded,5.0,0,6
TOYOTA,183204.0,7.525639975041535,SEDAN,FWD,Automatic,Gas,5.0,0,21
BMW,37939.0,10.594131602877956,SUV,AWD,Automatic,Gas,5.0,0,3
SUBARU,66232.0,9.57844969354058,SUV,AWD,CVT,Gas,5.0,0,6
LAND ROVER,39860.0,11.225243392518449,SUV,AWD,Automatic,Gas,5.0,1,4
GMC,275000.0,7.313220387090301,TRUCK,RWD,Automatic,Gas,5.0,1,19
TOYOTA,50864.0,9.722385252146903,COMPACT,FWD,CVT,Gas,5.0,0,5
KIA,7935.0,10.203555107263542,SUV,AWD,Automatic,Gas,5.0,0,2
HONDA,72245.0,9.831346874758443,SEDAN,FWD,Automatic,Gas,5.0,0,3
CHEVROLET,17580.0,9.952039593118291,SEDAN,FWD,Automatic,Gas,5.0,0,3
ACURA,51645.0,10.042814617757228,SEDAN,FWD,Automatic,Gas,5.0,0,5
HONDA,81719.0,9.680281499268713,COMPACT,FWD,CVT,Gas,5.0,0,4
TOYOTA,200000.0,6.396929655216146,SEDAN,FWD,Automatic,Gas,5.0,1,24
KIA,3181.0,10.126551100650168,SUV,AWD,Automatic,Regular Unleaded,5.0,0,4
BMW,43778.0,10.308885991755306,SUV,AWD,Automatic,Gas,5.0,0,5
JEEP,48518.0,10.511648576689398,SUV,AWD,Automatic,Gas,5.0,0,3
FORD,135000.0,9.392661928770137,HATCHBACK,FWD,Manual,Gas,5.0,1,8
CHEVROLET,60809.0,10.023534689845578,SUV,FWD,Automatic,Gas,5.0,0,4
HONDA,55289.0,9.629576884168266,SEDAN,FWD,CVT,Gas,5.0,0,6
TOYOTA,287.0,10.28534279500516,SEDAN,FWD,Automatic,Gas,5.0,0,3
JEEP,12760.0,10.774090303490867,SUV,AWD,Automatic,Gas,5.0,0,1
ACURA,170000.0,8.699514748210191,SUV,AWD,Automatic,Gas,5.0,1,14
NISSAN,58000.0,9.755567422459508,SUV,AWD,Automatic,Gas,5.0,0,6
PONTIAC,219400.0,7.600902459542082,SEDAN,FWD,Automatic,Gas,5.0,1,13
TOYOTA,38868.0,9.88608703785596,HATCHBACK,FWD,CVT,Gas Hybrid,5.0,0,5
RAM,26312.0,11.08206562284212,CREW CAB,AWD,Automatic,Gas,5.0,0,2
AUDI,45176.0,10.664270016810953,COUPE,AWD,Automatic,Gas,4.0,0,5
MERCEDES-BENZ,7727.0,11.112373268722708,SEDAN,AWD,Automatic,Gas,5.0,0,2
KIA,158240.0,9.392245175273796,SUV,AWD,Automatic,Gas,5.0,0,9
HONDA,45849.0,9.775370049755686,HATCHBACK,FWD,CVT,Gas,5.0,0,5
TOYOTA,93825.0,9.940301525658844,SUV,AWD,Automatic,Gas,5.0,0,5
TOYOTA,50769.0,10.69183127007966,SUV,AWD,Automatic,Gas,5.0,0,3
MAZDA,96000.0,9.918770176067286,SUV,FWD,Automatic,Gas,5.0,0,5
MERCEDES-BENZ,230000.0,8.039157390473237,SEDAN,RWD,Manual,Gas,5.0,1,14
NISSAN,90.0,9.975668669496136,SEDAN,FWD,CVT,Gas,5.0,0,2
BMW,16475.0,10.596509725282925,WAGON,AWD,Automatic,Premium Unleaded,5.0,0,2
PORSCHE,29961.0,11.00193316064714,SUV,AWD,Automatic,Gas,5.0,0,4
NISSAN,62017.0,10.085767441795335,WAGON,AWD,CVT,Gas,5.0,0,6
INFINITI,195000.0,8.794824928014517,COUPE,RWD,Manual,Gas,4.0,1,19
VOLKSWAGEN,91875.0,10.08485031650177,SUV,AWD,Automatic,Gas,7.0,0,4
HONDA,14293.0,9.994698432589512,SEDAN,FWD,Automatic,Gas,5.0,0,3
SUBARU,59933.0,10.021092794610391,COUPE,RWD,Manual,Gas,4.0,0,5
HONDA,122600.0,9.7066816015412,SUV,AWD,CVT,Gas,5.0,0,6
AUDI,86500.0,10.271596874100524,SEDAN,AWD,Automatic,Gas,5.0,1,8
VOLKSWAGEN,44843.0,9.998343083548807,SEDAN,FWD,Automatic,Gas,5.0,0,3
HONDA,53045.0,9.680031452383618,SEDAN,FWD,CVT,Gas,5.0,0,6
FIAT,93759.0,9.205026277152411,CONVERTIBLE,FWD,Automatic,Gas,4.0,0,8
VOLKSWAGEN,72297.0,9.680031452383618,HATCHBACK,FWD,Automatic,Gas,5.0,0,5
PORSCHE,56313.0,11.03485740544241,SUV,AWD,Automatic,Gas,5.0,0,4
LAND ROVER,3792.0,10.933017680016794,SUV,AWD,Automatic,Gas,5.0,0,2
VOLKSWAGEN,25873.0,10.274637230229173,HATCHBACK,FWD,Automatic,Premium Unleaded,5.0,0,4
MAZDA,112542.0,8.852950887099581,SUV,AWD,Automatic,Gas,5.0,0,12
NISSAN,133616.0,9.7925001243465,SEDAN,FWD,CVT,Premium Unleaded,5.0,0,6
VOLVO,82740.0,10.666160795744684,SUV,AWD,Automatic,Gas,5.0,0,5
GMC,62100.0,11.275746374691554,CREW CAB,AWD,Automatic,Diesel,5.0,0,5
MERCEDES-BENZ,102300.0,10.239924074233857,SEDAN,AWD,Automatic,Gas,5.0,0,5
DODGE,83829.0,9.90323752128092,MINIVAN,FWD,Automatic,Gas,7.0,0,3
FORD,60002.0,10.198914555435357,SUV,AWD,Automatic,Gas,5.0,0,4
KIA,258000.0,8.160518247477505,SUV,FWD,Automatic,Gas,5.0,1,15
CHEVROLET,72671.0,9.433083843269053,SEDAN,FWD,Manual,Gas,5.0,0,6
BMW,20696.0,10.432644132986844,SUV,AWD,Automatic,Gas,5.0,0,4
MERCEDES-BENZ,1677.0,10.89664672866686,WAGON,AWD,Automatic,Gas,5.0,0,2
SUBARU,205000.0,7.170119543449628,HATCHBACK,AWD,Automatic,Gas,5.0,1,16
DODGE,17218.0,11.195471234184778,SEDAN,RWD,Automatic,Gas,5.0,0,5
BMW,60000.0,9.95227771670556,CONVERTIBLE,RWD,Automatic,Gas,4.0,1,16
HYUNDAI,4180.0,10.43396873396056,SUV,AWD,Automatic,Gas,5.0,0,2
BMW,32552.0,10.876347635898178,COUPE,RWD,Automatic,Gas,4.0,0,5
TOYOTA,59232.0,10.60903256143177,SUV,AWD,Automatic,Gas,8.0,0,3
CHEVROLET,244229.0,7.313220387090301,COMPACT,FWD,Automatic,Gas,5.0,0,10
AUDI,15000.0,10.894663097602,SEDAN,AWD,Automatic,Gas,5.0,0,3
KIA,202709.0,8.496990484098719,WAGON,FWD,Automatic,Gas,7.0,0,10
BMW,144214.0,9.9513725452567,SUV,AWD,Automatic,Gas,5.0,0,7
MERCEDES-BENZ,149978.0,9.539644119118783,SEDAN,AWD,Automatic,Gas,5.0,0,10
JEEP,60450.0,10.571137421822543,SUV,AWD,Automatic,Gas,5.0,0,4
CHEVROLET,22297.0,10.451984613023129,SUV,AWD,Automatic,Gas,5.0,0,2
FORD,148858.0,9.565213693968287,SUV,AWD,Automatic,Gas,5.0,0,6
AUDI,244000.0,8.294049640102028,SEDAN,AWD,Automatic,Gas,5.0,1,16
VOLKSWAGEN,111000.0,9.615805480084347,WAGON,FWD,Manual,Diesel,5.0,1,7
FORD,97843.0,9.033603193476129,SEDAN,FWD,Manual,Gas,5.0,0,8
RAM,45400.0,10.757881603870102,TRUCK CREW CAB,AWD,Automatic,Gas,5.0,0,3
HONDA,18000.0,10.858998997563564,HATCHBACK,FWD,Manual,Gas,5.0,1,2
CHEVROLET,27856.0,10.164620289754373,SUV,AWD,Automatic,Gas,5.0,0,2
MERCEDES-BENZ,33989.0,10.79728724657475,SEDAN,AWD,Automatic,Gas,5.0,0,4
TOYOTA,52185.0,9.998252128980551,SUV,AWD,Automatic,Gas,5.0,0,5
KIA,56796.0,9.711115659888671,SUV,AWD,Automatic,Gas,5.0,0,6
TOYOTA,59000.0,9.680031452383618,HATCHBACK,FWD,Automatic,Gas,5.0,0,4
TOYOTA,55170.0,9.740380214665976,COMPACT,FWD,CVT,Gas,5.0,0,3
AUDI,76194.0,10.287388482728453,SEDAN,AWD,Automatic,Gas,5.0,0,4
JAGUAR,50187.0,10.684920297963432,SUV,AWD,Automatic,Gas,5.0,0,4
HONDA,160000.0,8.85366542803745,SEDAN,FWD,Automatic,Gas,5.0,1,8
KIA,112271.0,9.199077179697472,SUV,AWD,Automatic,Gas,5.0,0,11
AUDI,36870.0,10.308785980087194,SEDAN,AWD,Manual,Gas,5.0,0,5
VOLKSWAGEN,29547.0,10.542389718243678,HATCHBACK,AWD,Automatic,Gas,5.0,0,4
AUDI,220000.0,8.699514748210191,SEDAN,AWD,Automatic,Gas,5.0,1,15
BMW,52978.0,10.388995368317827,CONVERTIBLE,RWD,Manual,Gas,4.0,1,16
TOYOTA,66311.0,9.638544967053836,HATCHBACK,FWD,CVT,Gas Hybrid,5.0,0,5
VOLKSWAGEN,23000.0,10.183011437286446,HATCHBACK,FWD,Automatic,Gas,4.0,0,4
CHEVROLET,47022.0,9.61547209118311,SEDAN,FWD,Automatic,Regular Unleaded,5.0,0,4
JEEP,97783.0,9.61573881119536,SUV,AWD,Automatic,Gas,5.0,0,6
HONDA,108652.0,9.60204456483431,SEDAN,FWD,Automatic,Gas,5.0,0,7
SMART,79000.0,8.476371196895983,COUPE,RWD,Automatic,Gas,4.0,1,10
KIA,77416.0,9.998706819117062,SUV,AWD,Automatic,Gas,5.0,0,3
LEXUS,79070.0,10.199137794637084,SEDAN,AWD,Automatic,Gas,5.0,0,6
DODGE,174461.0,9.092457331319466,MINIVAN,FWD,Automatic,Gas,7.0,0,9
AUDI,33524.0,10.857054801145615,SUV,AWD,Automatic,Gas,5.0,0,4
NISSAN,98000.0,9.798127036878302,HATCHBACK,FWD,Automatic,Electric,5.0,1,4
VOLKSWAGEN,38280.0,10.043032079974024,HATCHBACK,FWD,Automatic,Electric,5.0,0,5
TOYOTA,84752.0,10.526748605631909,MINIVAN,AWD,Automatic,Gas,7.0,0,4
TOYOTA,53695.0,10.042597108240328,SUV,FWD,Automatic,Gas,5.0,0,4
MITSUBISHI,113255.0,9.210140351973516,SUV,AWD,Automatic,Gas,7.0,0,10
VOLKSWAGEN,37397.0,10.126231023828998,SEDAN,FWD,Automatic,Gas,5.0,0,4
HYUNDAI,19528.0,10.068493387120396,SUV,AWD,Automatic,Regular Unleaded,5.0,0,3
AUDI,43595.0,10.79947353106992,HATCHBACK,AWD,Automatic,Gas,5.0,0,4
CHEVROLET,48.0,10.218553734200675,SUV,AWD,Automatic,Gas,5.0,0,1
NISSAN,220000.0,7.824046010856292,HATCHBACK,FWD,Automatic,Gas,5.0,1,11
NISSAN,25825.0,10.029591429331854,SUV,AWD,CVT,Gas,5.0,0,4
LAND ROVER,120943.0,10.736374936104498,SUV,AWD,Automatic,Diesel,5.0,0,5
JEEP,29000.0,10.532096211958502,SUV,AWD,Manual,Gas,5.0,1,3
HONDA,84074.0,10.126591103050316,SEDAN,FWD,CVT,Gas,5.0,0,4
FORD,52000.0,10.63344870621879,SUV,AWD,Automatic,Gas,5.0,1,4
SUBARU,202180.0,8.699514748210191,SUV,AWD,Automatic,Gas,5.0,1,12
NISSAN,84731.0,8.899867211223587,HATCHBACK,FWD,Automatic,Gas,5.0,0,7
SUBARU,40312.0,9.903387547535797,SEDAN,AWD,CVT,Gas,5.0,0,4
TOYOTA,174174.0,8.7787879291047,SEDAN,FWD,Automatic,Gas,5.0,0,13
FORD,235000.0,8.465899897028686,SEDAN,FWD,Automatic,Gas,5.0,1,11
AUDI,81838.0,10.45722897727895,SUV,AWD,Automatic,Gas,5.0,0,4
HYUNDAI,81075.0,9.740674462130215,SUV,FWD,Automatic,Gas,5.0,0,5
JEEP,71207.0,9.949893925350285,SUV,AWD,Automatic,Gas,5.0,0,7
HONDA,168498.0,8.699348067653093,MINIVAN,FWD,Automatic,Gas,8.0,0,14
RAM,196825.0,9.994241915804592,TRUCK CREW CAB,RWD,Automatic,Gas,6.0,0,7
CHEVROLET,14304.0,10.596509725282925,COUPE,RWD,Manual,Gas,4.0,0,1
LEXUS,16708.0,10.388318216025032,SUV,FWD,Automatic,Gas,5.0,0,3
VOLKSWAGEN,171500.0,8.987196820661973,SEDAN,FWD,Automatic,Diesel,5.0,1,10
JEEP,128000.0,9.674074388208323,SUV,AWD,Automatic,Gas,5.0,0,6
SMART,33370.0,8.922658299524402,COUPE,RWD,Automatic,Gas,4.0,0,6
FORD,57100.0,9.74090979777877,SUV,AWD,Automatic,Gas,5.0,1,5
TOYOTA,5889.0,10.45126208008032,SEDAN,FWD,Automatic,Gas,5.0,0,2
MERCEDES-BENZ,218000.0,8.779557455883728,SEDAN,AWD,Automatic,Gas,5.0,1,14
HONDA,37883.0,9.849823027950436,SEDAN,FWD,Automatic,Gas,5.0,0,3
BMW,115000.0,9.994241915804592,SEDAN,AWD,Automatic,Gas,5.0,1,9
JAGUAR,67042.0,10.689396213177384,SUV,AWD,Automatic,Diesel,5.0,0,4
MAZDA,35183.0,9.87816974455184,COMPACT,FWD,Automatic,Gas,5.0,0,3
NISSAN,14426.0,10.19988156558993,SUV,AWD,Automatic,Gas,5.0,0,3
HYUNDAI,59854.0,10.126591103050316,SUV,AWD,Automatic,Gas,5.0,0,3
JEEP,156660.0,9.903437551286084,SUV,AWD,Automatic,Gas,5.0,0,6
HONDA,56297.0,9.851773116849447,SEDAN,FWD,CVT,Gas,5.0,0,4
DODGE,38775.0,9.442245428958966,SUV,FWD,Automatic,Gas,5.0,0,7
FORD,126059.0,9.305195902988862,SUV,FWD,Automatic,Gas,5.0,0,9
NISSAN,133000.0,8.85366542803745,SEDAN,FWD,Automatic,Gas,5.0,1,7
AUDI,3792.0,11.350347710212873,HATCHBACK,AWD,Automatic,Gas,5.0,0,3
HYUNDAI,58600.0,9.798127036878302,COUPE,FWD,Manual,Gas,4.0,1,9
NISSAN,188497.0,8.516192691082654,SEDAN,FWD,CVT,Gas,5.0,0,12
TOYOTA,87000.0,10.63344870621879,SUV,AWD,Automatic,Gas,5.0,0,6
TOYOTA,90.0,10.794460476425993,SUV,AWD,Automatic,Gas,5.0,0,1
LAND ROVER,49689.0,10.448279725865392,SUV,AWD,Automatic,Gas,5.0,0,5
CADILLAC,22300.0,10.799575577092764,SUV,AWD,Automatic,Gas,5.0,1,3
NISSAN,41533.0,9.852088989450127,HATCHBACK,FWD,Automatic,Gas,5.0,0,5
CHEVROLET,86775.0,9.388486557359656,SUV,FWD,Automatic,Gas,5.0,0,6
MERCEDES-BENZ,189000.0,9.371608519572304,COUPE,RWD,Automatic,Gas,4.0,1,11
TOYOTA,105000.0,9.429475901892854,SEDAN,FWD,Automatic,Gas,5.0,0,5
TOYOTA,54568.0,9.77121251322631,SEDAN,FWD,Automatic,Gas,5.0,0,5
DODGE,95180.0,11.082142548877776,TRUCK,AWD,Automatic,Diesel,5.0,1,4
KIA,10.0,10.233582353619516,SUV,FWD,Automatic,Gas Hybrid,5.0,0,2
FORD,130500.0,8.411832675758411,SEDAN,FWD,Automatic,Gas,5.0,1,14
NISSAN,157869.0,8.85366542803745,SEDAN,FWD,Automatic,Gas,5.0,1,12
MERCEDES-BENZ,98000.0,9.680344001221918,CONVERTIBLE,RWD,Automatic,Gas,4.0,1,43
NISSAN,62101.0,9.726153537253213,SUV,AWD,CVT,Gas,5.0,0,7
BMW,64000.0,10.518348814697529,SUV,AWD,Automatic,Gas,5.0,0,3
JEEP,39516.0,10.66345190613339,SUV,AWD,Automatic,Gas,5.0,0,5
MERCEDES-BENZ,24376.0,11.314413548777546,SEDAN,AWD,Automatic,Gas,5.0,0,4
MAZDA,83170.0,8.851520271691061,SEDAN,FWD,Automatic,Gas,5.0,0,12
LAND ROVER,73000.0,10.799555168721248,SUV,AWD,Automatic,Diesel,5.0,1,6
GMC,43993.0,10.48150442584244,TRUCK,AWD,Automatic,Gas,5.0,0,4
PORSCHE,71130.0,11.066607111853518,SUV,AWD,Automatic,Gas,5.0,0,4
HONDA,66540.0,9.648337205086833,SEDAN,FWD,CVT,Gas,5.0,0,4
LAND ROVER,52000.0,11.2872787834379,SUV,AWD,Automatic,Diesel,5.0,0,3
BUICK,49940.0,10.273532715413031,SEDAN,AWD,Automatic,Gas,5.0,0,5
LEXUS,75745.0,10.491218660339424,SUV,AWD,Automatic,Gas,5.0,0,5
RAM,63126.0,10.819678279409947,TRUCK,AWD,Automatic,Gas,5.0,0,3
MERCEDES-BENZ,22979.0,10.941960518277911,COUPE,AWD,Automatic,Gas,4.0,0,4
VOLKSWAGEN,19235.0,10.16539017200042,WAGON,AWD,Automatic,Gas,5.0,0,3
BMW,34842.0,10.085725772524334,SEDAN,AWD,Automatic,Premium Unleaded,5.0,0,7
HONDA,26478.0,10.081633737919605,HATCHBACK,AWD,CVT,Gas,5.0,0,4
HYUNDAI,55341.0,9.2954165443313,SEDAN,FWD,Automatic,Gas,5.0,0,5
LAND ROVER,116500.0,9.798127036878302,SUV,AWD,Automatic,Gas,5.0,1,13
CHEVROLET,53681.0,10.531829509729958,TRUCK,AWD,Automatic,Gas,5.0,0,4
HONDA,237700.0,8.699348067653093,COUPE,FWD,Manual,Gas,4.0,1,14
SUZUKI,259816.0,6.907755278982137,SEDAN,FWD,Automatic,Gas,5.0,1,15
AUDI,52911.0,10.459898209522605,SUV,AWD,Automatic,Gas,5.0,0,5
MERCEDES-BENZ,58991.0,10.542706391070515,COUPE,AWD,Automatic,Gas,4.0,0,5
NISSAN,139000.0,9.10364563330522,SEDAN,FWD,Automatic,Gas,5.0,0,9
CHEVROLET,67470.0,9.305650551780507,SEDAN,FWD,Automatic,Gas,5.0,0,7
FORD,20750.0,10.858998997563564,TRUCK,AWD,Automatic,Gas,5.0,1,3
MERCEDES-BENZ,49000.0,9.99442454752823,SEDAN,AWD,Automatic,Gas,5.0,1,7
NISSAN,159474.0,9.304559047215164,SUV,FWD,Automatic,Gas,5.0,0,7
DODGE,215000.0,8.294049640102028,SEDAN,FWD,Automatic,Gas,5.0,1,20
TOYOTA,218000.0,9.148464968258097,HATCHBACK,FWD,Automatic,Gas,5.0,1,9
HYUNDAI,195000.0,8.229511118964457,SEDAN,FWD,Manual,Gas,5.0,1,11
INFINITI,90.0,10.952524368760963,SUV,AWD,CVT,Gas,5.0,0,2
HONDA,41300.0,10.46296047312364,SUV,AWD,Automatic,Gas,5.0,0,5
HYUNDAI,14419.0,10.165659490817816,HATCHBACK,FWD,Automatic,Electric,5.0,0,3
AUDI,4820.0,11.350335944745693,SUV,AWD,Automatic,Electric,5.0,0,3
MITSUBISHI,171000.0,8.517193191416238,SEDAN,FWD,Automatic,Gas,5.0,1,15
TOYOTA,174477.0,9.158941808890182,SEDAN,FWD,CVT,Gas,5.0,0,8
HYUNDAI,206000.0,8.293799608846818,SUV,FWD,Automatic,Gas,5.0,1,14
CHEVROLET,15908.0,10.463046195981692,WAGON,FWD,Automatic,Electric,5.0,0,2
MAZDA,66283.0,10.085183913936165,SUV,AWD,Automatic,Gas,5.0,0,4
BUICK,218277.0,7.937374696163295,SEDAN,FWD,Automatic,Gas,5.0,1,16
TOYOTA,194769.0,7.99799931797973,SEDAN,FWD,Automatic,Gas,5.0,1,18
RAM,87101.0,10.46310334047155,TRUCK,AWD,Automatic,Gas,6.0,0,4
KIA,21788.0,10.203406942652387,SUV,AWD,Automatic,Regular Unleaded,5.0,0,4
HYUNDAI,36210.0,9.39182824802156,SEDAN,FWD,Automatic,Gas,5.0,0,5
HONDA,31507.0,9.769956159911606,SEDAN,FWD,CVT,Gas,5.0,0,4
FORD,277267.0,8.282988692742602,SEDAN,FWD,Automatic,Gas,5.0,0,11
NISSAN,97794.0,8.611593866837723,HATCHBACK,FWD,Manual,Gas,5.0,0,12
VOLKSWAGEN,47170.0,9.79807147977948,SUV,AWD,Automatic,Gas,5.0,1,5
HYUNDAI,54032.0,9.85214162518454,SEDAN,FWD,Automatic,Gas,5.0,0,3
ACURA,49487.0,9.952039593118291,SEDAN,FWD,Automatic,Gas,5.0,0,4
FORD,250000.0,8.824677891164198,SUV,AWD,Automatic,Gas,5.0,1,15
TOYOTA,94900.0,9.851931065621724,SUV,AWD,Automatic,Gas,5.0,1,6
MERCEDES-AMG,21000.0,10.714417768752456,SEDAN,RWD,Automatic,Gas,5.0,1,9
VOLKSWAGEN,205023.0,8.507142855562735,HATCHBACK,FWD,Manual,Gas,5.0,0,15
CADILLAC,87000.0,9.798127036878302,COUPE,FWD,Automatic,Gas,4.0,1,46
MERCEDES-BENZ,212000.0,9.21024036697585,CONVERTIBLE,RWD,Automatic,Gas,4.0,1,23
JEEP,52122.0,10.968025860870489,SUV,AWD,Automatic,Gas,5.0,0,3
NISSAN,35217.0,9.638805604313408,SEDAN,FWD,CVT,Gas,5.0,0,4
JEEP,22870.0,10.463046195981692,SUV,AWD,Automatic,Gas,5.0,0,1
FORD,84800.0,9.674074388208323,COUPE,RWD,Manual,Gas,4.0,0,24
TOYOTA,37263.0,9.844268192876156,HATCHBACK,FWD,Automatic,Gas Hybrid,5.0,0,5
HONDA,114212.0,9.740850969058572,SEDAN,FWD,Automatic,Gas,5.0,0,8
MINI,220300.0,8.411832675758411,COUPE,AWD,Manual,Gas,4.0,1,10
TOYOTA,49538.0,10.017931686926996,SEDAN,FWD,Automatic,Gas,5.0,0,3
MG,64000.0,9.692766521220475,CONVERTIBLE,RWD,Manual,Gas,4.0,1,50
HONDA,27069.0,10.250475730885316,SUV,AWD,CVT,Gas,5.0,0,3
RAM,13502.0,11.00208317439868,CREW CAB,AWD,Automatic,Gas,5.0,0,3
TOYOTA,131688.0,8.156223323194624,SEDAN,FWD,Automatic,Gas,5.0,0,18
INFINITI,87762.0,9.998752276761907,SEDAN,AWD,Automatic,Gas,5.0,0,6
HONDA,132245.0,9.75846178048587,MINIVAN,FWD,Automatic,Gas,7.0,0,6
VOLKSWAGEN,101044.0,9.391744841707654,WAGON,AWD,Automatic,Gas,5.0,0,6
MERCEDES-BENZ,31000.0,11.511804837301526,SUV,AWD,Automatic,Gas Hybrid,5.0,0,2
SUBARU,26184.0,10.529024833434017,SUV,AWD,CVT,Gas,8.0,0,3
JEEP,49498.0,11.15607907776451,SUV,AWD,Automatic,Premium Unleaded,5.0,0,4
AUDI,356.0,10.833148503348454,SUV,AWD,Automatic,Gas,5.0,0,1
HONDA,39704.0,10.239924074233857,SUV,AWD,Automatic,Gas,5.0,0,4
HYUNDAI,90019.0,9.383873422737055,SEDAN,FWD,Automatic,Gas,5.0,0,7
HYUNDAI,95463.0,9.680031452383618,SUV,AWD,Automatic,Gas,5.0,0,8
HONDA,30718.0,9.674074388208323,SEDAN,FWD,CVT,Gas,5.0,0,5
HONDA,51055.0,9.93779235622812,SEDAN,FWD,CVT,Gas,5.0,0,3
HONDA,121507.0,9.819562317598368,SUV,AWD,Automatic,Gas,5.0,0,5
NISSAN,18455.0,10.239531125865788,SUV,AWD,CVT,Gas,5.0,0,2
NISSAN,19556.0,10.23591590940032,SEDAN,AWD,Automatic,Gas,5.0,0,3
